tconst,title,titleType,startYear,runtimeMinutes,averageRating,numVotes
tt0127385,Men in Black: The Series,tvSeries,1997,25,6.8,3253
tt0127388,Saban's Ninja Turtles: The Next Mutation,tvSeries,1997,20,4.4,1335
tt0127398,Team Knight Rider,tvSeries,1997,60,4.7,925
tt0127404,When She Was Bad She Was Horrid: Part 1,tvEpisode,1992,60,8.3,35
tt0127406,High Freakquency,movie,1998,90,3.8,51
tt0127413,All That Glitters,tvEpisode,1991,60,8.1,34
tt0127417,American Tigers,movie,1996,95,4.7,114
tt0127419,Anal Agony,video,1994,75,6.6,5
tt0127425,Anal Torture,video,1995,78,6.6,7
tt0127489,Clubland,movie,1999,94,5.0,209
tt0127497,Dancehall Queen,movie,1997,98,7.0,515
tt0127499,Dario Dare: Go to Hell,movie,1999,90,3.9,109
tt0127516,Divorcing Jack,movie,1998,110,6.7,1990
tt0127536,Elizabeth: The Virgin Queen,movie,1998,124,7.4,92803
tt0127545,Every 9 Seconds,tvMovie,1997,96,5.0,215
tt0127551,Faithless,movie,1998,94,5.4,69
tt0127557,Final Descent,tvMovie,1997,100,5.5,696
tt0127561,The Force Within,movie,1993,81,4.9,27
tt0127588,Hotel Sodom,video,1994,75,7.4,8
tt0127603,Physical Jerks,movie,1997,95,7.0,163
tt0127608,Insignificant Others,movie,1997,88,6.9,12
tt0127624,A Kid in Aladdin's Palace,video,1997,89,5.2,606
tt0127629,Kiss the Sky,movie,1998,107,5.8,730
tt0127637,Land of the Free,movie,1998,100,4.6,333
tt0127643,The Racer's Edge,movie,1997,90,5.1,64
tt0127684,My Lucky Day,movie,1998,86,7.2,43
tt0127689,Montana Christmas Skies,tvSpecial,1991,47,8.2,38
tt0127702,The Night Caller,movie,1998,91,5.4,426
tt0127710,The Old Lady and the Pigeons,short,1997,25,7.8,2598
tt0127722,Paradise,movie,1998,101,6.5,8267
tt0127723,Can't Hardly Wait,movie,1998,100,6.5,45570
tt0127750,Changing Skins,tvMovie,1997,90,7.4,147
tt0127751,Recoil,movie,1998,96,5.4,562
tt0127759,L.E.T.H.A.L. Ladies: Return to Savage Beach,movie,1998,98,3.7,1063
tt0127763,Rod Wood,video,1995,91,5.8,12
tt0127769,Rosa & Francesca,video,1993,74,5.1,14
tt0127778,Russian Roulette,video,1995,104,6.9,17
tt0127783,Sabotage,video,1994,75,7.2,10
tt0127785,Safari Jane,video,1993,74,6.5,13
tt0127790,Sapphire,video,1995,83,6.8,5
tt0127791,Sarah's Inheritance,video,1995,90,4.4,5
tt0127797,Scandal,video,1995,87,6.6,15
tt0127800,Scars,movie,1997,73,3.8,5
tt0127820,Secret of Her Suckcess,video,1995,86,6.8,8
tt0127840,Sex 4 Life,video,1995,103,6.3,6
tt0127848,Sex Lives of Clowns,video,1994,90,7.7,9
tt0127850,Sex Penitentiary,movie,1996,100,4.2,44
tt0127855,Sex Secrets of High Priced Call Girls,video,1995,56,5.3,9
tt0127859,Sex Trek IV: The Next Orgasm,video,1994,71,6.2,32
tt0127887,Beware of My Love,movie,1998,110,6.0,97
tt0127901,Starstruck,movie,1998,90,4.8,277
tt0127911,Sullivan's Last Call,short,1995,18,7.0,9
tt0127912,Private Gold 14: Sweet Baby 1,video,1996,127,7.3,26
tt0127914,Blowin' Smoke,movie,1999,90,6.0,605
tt0127917,Tactical Assault,video,1998,89,3.7,507
tt0127919,Talos the Mummy,movie,1998,88,4.0,3012
tt0127932,Jack Higgins' Thunder Point,tvMovie,1998,100,5.0,225
tt0127953,Unwed Father,tvMovie,1997,120,6.5,640
tt0127969,Walking to the Waterline,movie,1998,100,6.1,299
tt0127994,Figure It Out: Wild Style,tvSeries,1997,30,7.1,933
tt0127999,Hometime,tvSeries,1995,30,8.5,80
tt0128036,Alien Force,video,1996,85,3.7,60
tt0128038,Allie & Me,movie,1997,85,5.5,100
tt0128044,Anal Maniacs 3,video,1995,80,6.4,9
tt0128059,Aurora,movie,1998,87,3.6,191
tt0128072,Before Women Had Wings,tvMovie,1997,96,6.3,540
tt0128077,Bio-Tech Warrior,movie,1996,81,6.0,33
tt0128083,The Boy Who Saved Christmas,movie,1998,94,3.1,151
tt0128086,Breasts: A Documentary,tvMovie,1996,50,6.0,253
tt0128089,Rockabilly Vampire,movie,1996,90,4.5,197
tt0128133,The Harmonists,movie,1997,126,7.1,3185
tt0128137,The Confession,movie,1999,114,6.0,2388
tt0128170,The Dream Catcher,movie,1999,99,6.7,534
tt0128188,The Erotic Adventures of the Three Musketeers,video,1992,100,5.1,109
tt0128214,First Love Last Rites,movie,1997,94,5.3,312
tt0128215,Flattered,movie,1995,87,7.3,11
tt0128239,Grey Owl,movie,1999,118,6.0,3386
tt0128251,The Hired Heart,tvMovie,1997,90,6.2,289
tt0128256,The Home Coming,movie,1996,63,5.4,55
tt0128260,How Do You Spell God?,tvShort,1996,32,6.2,32
tt0128278,Instinct,movie,1999,126,6.6,31732
tt0128285,Joe Torre: Curveballs Along the Way,tvMovie,1997,95,5.6,166
tt0128301,The Land Beyond the Rainbow,movie,1992,89,6.9,11
tt0128312,A Little Tenderness,short,1995,43,7.6,7
tt0128317,Love in Another Town,tvMovie,1997,88,5.8,140
tt0128318,Lovers Liars and Thieves,movie,1997,90,3.5,21
tt0128333,The Idol,tvEpisode,1994,88,7.3,104
tt0128343,Guilty Pleasures,video,1997,105,6.0,16
tt0128371,No. 3,movie,1997,108,6.5,576
tt0128378,With Fire and Sword,movie,1999,175,7.0,4350
tt0128393,Pants on Fire,movie,1998,107,7.1,73
tt0128409,Pleasure in Paradise,movie,1991,80,3.9,34
tt0128419,Prey,tvSeries,1998,60,7.6,505
tt0128429,The Race to Save 100 Years,movie,1997,57,7.8,65
tt0128435,Redneck Revenge,movie,1996,90,2.9,11
tt0128442,Rounders,movie,1998,121,7.3,141978
tt0128445,Rushmore,movie,1998,93,7.7,168616
tt0128453,Savage Harvest,video,1994,71,4.5,366
tt0128457,Scary Texas Movie,movie,1997,84,4.4,23
tt0128466,Sexual Healing,video,1996,81,5.7,6
tt0128467,Seedy Rom,video,1995,80,7.2,6
tt0128472,Sgt. Pecker's Lonely Hearts Club Gang Bang,video,1995,76,7.8,30
tt0128475,Shame,video,1994,81,5.3,23
tt0128490,Sherlock Homie,video,1995,81,7.0,7
tt0128491,Shock,video,1996,90,7.3,19
tt0128493,Shooting Star,video,1993,128,7.8,5
tt0128494,A Shot in the Pink,video,1995,90,7.3,12
tt0128497,Shucking the Curve,movie,1998,90,7.6,44
tt0128504,Silverscreen Confidential,video,1996,103,6.9,50
tt0128505,Simply Blue,video,1995,80,6.2,13
tt0128507,Sin Asylum,video,1994,77,6.0,12
tt0128509,Sindy Does Anal Again,video,1994,69,6.3,9
tt0128516,Sister Snatch 2,video,1995,98,6.3,20
tt0128523,Skin Hunger,video,1995,108,4.0,5
tt0128535,Sleeping Single,video,1994,80,8.8,5
tt0128545,Smells Like... Sex,video,1995,110,7.0,88
tt0128546,Smoke Screen,video,1995,100,8.0,5
tt0128547,Fill Jill,video,1996,75,7.8,8
tt0128548,Snatch Motors,video,1996,99,7.5,11
tt0128575,Sorority Stewardesses,video,1995,82,7.3,25
tt0128576,More Sorority Stewardesses,video,1995,85,6.7,32
tt0128578,Sex in the Deep South,video,1996,110,6.8,6
tt0128579,Sex Southern Style,video,1996,91,7.7,6
tt0128586,Spinners,video,1995,99,4.2,8
tt0128591,How to Divorce Your Parents,movie,1998,91,4.6,316
tt0128602,The Star,video,1994,85,7.9,8
tt0128607,Starting Over,video,1995,74,6.4,66
tt0128612,The Stiff,video,1995,80,5.3,7
tt0128613,Stiletto,video,1995,80,5.7,6
tt0128618,Street Legal,video,1995,75,6.2,13
tt0128620,Striking Point,movie,1995,93,5.1,30
tt0128624,Strippers Inc. Chapter 3,video,1994,83,5.0,10
tt0128625,Strippers Inc. Chapter Four,video,1995,88,4.8,6
tt0128638,Submission,video,1994,84,5.3,24
tt0128650,Nine Minutes,video,1996,76,6.8,17
tt0128656,Surf Babes,video,1995,72,6.7,10
tt0128679,Taboo Thirteen,video,1994,90,5.5,24
tt0128680,Taboo XIV,video,1995,76,6.2,29
tt0128681,Taboo 15: Only the Strong Survive,video,1995,80,5.5,25
tt0128682,Taboo XVI,video,1996,87,5.1,22
tt0128690,Tainted,movie,1998,108,4.4,116
tt0128693,Takin' It to the Limit 3: Kickin' Ass!,video,1994,98,6.9,8
tt0128711,Teach Me,movie,1998,90,4.6,73
tt0128726,The Temple of Poon,video,1996,86,6.4,10
tt0128737,Texas Crude,video,1995,82,5.8,8
tt0128743,McCoy,movie,1996,88,6.4,12
tt0128744,This Year's Model,video,1996,80,5.8,8
tt0128747,The Three Musketeers,video,1992,96,6.0,5
tt0128750,Thunder Boobs,video,1995,90,8.7,6
tt0128755,Time Tracers,movie,1997,101,4.6,56
tt0128759,Tina and the Professor,movie,1995,93,7.2,57
tt0128762,Tits a Wonderful Life,video,1994,86,7.2,22
tt0128779,Toot Z Roll,video,1995,89,6.9,8
tt0128784,Topless Brain Surgeons,video,1996,83,5.9,7
tt0128787,Torrid Tales,video,1996,84,7.0,26
tt0128801,Under Wraps,tvMovie,1997,95,6.5,2536
tt0128823,The Vicious Sweet,movie,1997,90,3.0,130
tt0128842,Magical Adventure! A Wiggly Movie,movie,1997,83,6.5,400
tt0128853,You've Got Mail,movie,1998,119,6.7,193924
tt0128874,Dreams of Tibet,tvEpisode,1997,55,7.4,9
tt0128886,NightMan,tvSeries,1997,45,5.9,651
tt0128889,Pensacola: Wings of Gold,tvSeries,1997,60,6.2,643
tt0128890,Pepper Ann,tvSeries,1997,30,7.1,3065
tt0128892,The Return of the Sand Fairy,tvSeries,1993,30,7.4,59
tt0128898,Valley of the Dolls,tvSeries,1994,30,6.9,41
tt0128977,The Bumblebee Flies Anyway,movie,1999,95,6.3,1683
tt0128996,Rodgers & Hammerstein's Cinderella,tvMovie,1997,88,6.6,6022
tt0129015,Covenant,short,1995,20,3.6,8
tt0129023,Dark Harbor,movie,1998,96,6.2,2434
tt0129028,Facade,movie,1999,93,4.4,234
tt0129040,Dilemma,movie,1997,83,3.5,158
tt0129082,Asteroid,movie,1997,93,4.3,205
tt0129117,Ghost Stories,tvSeries,1997,30,6.7,225
tt0129136,Hell's Kitchen,movie,1998,95,4.7,2421
tt0129157,In the Flesh,movie,1998,102,5.7,559
tt0129167,The Iron Giant,movie,1999,86,8.0,171292
tt0129198,Mary Higgins Clark's Let Me Call You Sweetheart,tvMovie,1997,92,4.6,134
tt0129203,Liquid Stage: The Lure of Surfing,tvMovie,1996,57,8.4,18
tt0129211,Lowball,movie,1996,99,5.0,119
tt0129228,Farticus,movie,1997,85,2.8,89
tt0129238,Miracle in the Woods,tvMovie,1997,92,6.7,356
tt0129251,The Little Girl Who Fell from the Tree,movie,1998,112,5.4,491
tt0129261,Night Train,short,1995,14,6.0,18
tt0129277,Opera Ball,tvMovie,1998,180,6.2,341
tt0129280,The Out-of-Towners,movie,1999,90,5.5,13011
tt0129290,Patch Adams,movie,1998,115,6.8,104883
tt0129321,Lost Springtime,movie,1990,92,6.8,8
tt0129332,Ravenous,movie,1999,101,7.0,36534
tt0129358,Search for the Beast,movie,1997,82,1.7,130
tt0129360,Dear Santa,movie,1998,90,2.8,170
tt0129380,Sympathy Seeker,movie,1997,82,7.0,511
tt0129384,The Sleepless,movie,1997,91,6.6,14
tt0129387,There's Something More About Mary,movie,1998,119,7.1,289899
tt0129407,Suicide the Comedy,movie,1998,90,6.6,66
tt0129413,Private Gold 15: Sweet Baby 2,video,1996,138,7.0,20
tt0129414,A Soldier's Sweetheart,movie,1998,112,6.2,586
tt0129418,TV Nation: Volume One,video,1997,98,4.4,465
tt0129419,TV Nation: Volume Two,video,1997,116,4.3,461
tt0129463,Tropical Taboo,video,1995,74,5.2,5
tt0129464,Trouble Maker,video,1995,81,7.4,32
tt0129469,Turnabout,video,1997,133,5.2,5
tt0129471,The Twin Peaks of Mount Fuji,video,1996,74,6.8,14
tt0129472,Twist of Fate,video,1996,87,6.6,12
tt0129477,Two Sides of a Lady,video,1995,90,7.3,6
tt0129478,Two Too Much,video,1996,64,5.4,5
tt0129483,The Ultimate Fantasy,video,1996,81,6.4,11
tt0129515,Vagina Beach,video,1995,88,8.2,9
tt0129516,Valley Girl Connection,video,1995,76,6.6,7
tt0129532,Vice Academy 4,movie,1995,89,4.2,138
tt0129547,Virgins,video,1995,89,7.3,7
tt0129561,The Voyeur 3,video,1995,120,6.6,28
tt0129565,Walk on the Wild Side,video,1994,80,4.2,5
tt0129567,Wanted,video,1995,88,6.5,6
tt0129568,Watchers 4,movie,1998,90,3.7,594
tt0129575,Wedding Rituals,movie,1991,90,2.3,6
tt0129580,Western Nights,video,1995,107,7.1,13
tt0129584,Wet Nurses 2,video,1995,83,6.6,9
tt0129586,Playboy: Wet & Wild II,video,1990,50,7.9,28
tt0129589,What You Are in the Dark,video,1995,102,7.2,5
tt0129590,What's Up Tiger Pussy?,video,1997,116,6.6,7
tt0129591,What's a Nice Girl Like You Doing in an Anal Movie?,video,1995,78,7.1,20
tt0129595,Where the Boys Aren't 7,video,1995,85,7.7,78
tt0129599,White Wedding,video,1995,71,7.1,60
tt0129601,Whore House,video,1995,121,6.8,8
tt0129604,Wicked One,video,1995,86,7.2,82
tt0129608,Wicked Web,video,1996,76,6.5,13
tt0129613,Wild & Wicked 7,video,1996,86,5.8,15
tt0129615,Wild Breed,video,1995,74,5.8,8
tt0129621,Willie Wanker And The Fudge Packing Factory,video,1995,77,6.5,11
tt0129628,A Woman Scorned,video,1995,74,5.3,14
tt0129634,The Wonderful Ice Cream Suit,movie,1998,77,6.2,589
tt0129639,Would You Kindly Direct Me to Hell?: The Infamous Dorothy Parker,tvShort,1994,40,4.9,35
tt0129659,Train Birds,movie,1998,87,7.2,1144
tt0129686,Horatio Hornblower: The Duel,tvMovie,1998,93,8.2,5124
tt0129690,I'm Alan Partridge,tvSeries,1997,29,8.5,18508
tt0129692,Liberty! The American Revolution,tvMiniSeries,1997,360,8.3,347
tt0129694,Lewis & Clark: The Journey of the Corps of Discovery,tvMovie,1997,240,8.5,1116
tt0129695,The Magnificent Seven,tvSeries,1998,60,7.6,1480
tt0129698,Midnight Mac,tvSeries,1995,90,7.8,16
tt0129751,Amy,short,1997,8,5.6,11
tt0129758,Arguing the World,movie,1997,106,7.1,78
tt0129790,Blacks and Jews,movie,1997,85,7.3,7
tt0129792,Blood Money: Switzerland's Nazi Gold,movie,1997,91,5.7,9
tt0129801,Bubbeh Lee and Me,short,1997,35,7.8,26
tt0129805,The Bunker of the Last Gunshots,short,1993,26,6.3,748
tt0129812,Carjack,movie,1993,90,4.9,10
tt0129822,Chants of Sand and Stars,movie,1996,90,8.8,14
tt0129839,Confessions of a Lap Dancer,movie,1997,96,4.7,177
tt0129852,Deformed Monsters,movie,1997,80,4.1,621
tt0129857,Damien's Seed,movie,1996,90,5.2,179
tt0129866,The Defenders: Payback,tvMovie,1997,96,5.8,148
tt0129868,Dennis the Menace Strikes Again!,video,1998,75,4.4,4177
tt0129872,Det Means Girl,movie,1995,86,6.0,30
tt0129885,Dogstar,movie,1997,83,8.1,120
tt0129893,Dead Already,movie,1998,108,5.9,678
tt0129897,Eastwood on Eastwood,tvMovie,1997,68,7.1,232
tt0129900,Privacy,movie,1995,91,5.0,54
tt0129908,Ernest in the Army,movie,1998,85,4.7,2208
tt0129910,The Erotic House of Wax,movie,1997,85,3.5,429
tt0129916,Fairfax Fandango,short,1997,24,7.4,14
tt0129918,Family Video Diaries: Daughter of the Bride,tvShort,1997,30,6.1,15
tt0129922,First Degree,movie,1998,94,5.3,363
tt0129923,The Chambermaid on the Titanic,movie,1997,101,6.5,1281
tt0129924,FernGully 2: The Magical Rescue,video,1998,75,4.5,1387
tt0129935,Fortune Tell,short,1996,7,4.4,5
tt0129957,George,movie,1996,87,6.7,6
tt0129992,High Voltage,movie,1997,95,4.4,519
tt0130018,I Know What You Did Last Summer 2,movie,1998,100,4.7,68536
tt0130019,I Love You Don't Touch Me!,movie,1997,86,5.0,456
tt0130035,Iron Thunder,movie,1998,113,4.1,76
tt0130036,It Came from the Sky,tvMovie,1999,92,6.0,370
tt0130073,Legal Deceit,movie,1997,93,3.5,52
tt0130074,The Who,tvEpisode,1997,60,7.5,18
tt0130089,O Lita 2000,movie,1998,83,4.0,430
tt0130121,Mickey Blue Eyes,movie,1999,102,5.9,35207
tt0130134,The Secret of Anastasia,video,1997,57,5.4,171
tt0130142,The New Swiss Family Robinson,movie,1998,90,4.9,720
tt0130159,Operation Delta Force 2: Mayday,tvMovie,1997,105,3.5,365
tt0130170,Out at Work,movie,1997,56,6.3,21
tt0130172,P.U.N.K.S.,movie,1999,115,4.9,1307
tt0130174,Little Bird,movie,1997,100,6.7,251
tt0130175,Pandemonium the Hell's Capital City,movie,1997,97,6.0,47
tt0130177,The Parasite,movie,1997,80,3.8,62
tt0130179,Notes of Love,movie,1998,87,6.7,225
tt0130192,Postmortem,movie,1998,105,5.0,1901
tt0130200,Public Housing,movie,1997,200,8.0,216
tt0130205,Rag and Bone,tvMovie,1998,90,4.7,167
tt0130214,Red,short,1993,35,7.0,115
tt0130236,Samurai Cop,movie,1991,96,4.6,7215
tt0130283,Starving Artists,movie,1997,97,8.1,34
tt0130294,Summertime 1943,short,1996,5,8.1,7
tt0130297,Sweet Jane,movie,1998,83,7.1,530
tt0130310,There's No Such Thing as a Chanukah Bush Sandy Goldstein,short,1994,21,7.6,5
tt0130314,A Time to Revenge,movie,1997,99,5.9,70
tt0130317,Trailers Schmailers,movie,1997,82,6.0,5
tt0130370,Best of the Best 4: Without Warning,video,1998,90,4.9,1121
tt0130414,Merlin,tvMiniSeries,1998,182,7.1,20340
tt0130416,Mike Hammer Private Eye,tvSeries,1997,60,7.3,479
tt0130421,The State: Full Frontal Comedy,tvSeries,1993,30,8.3,2454
tt0130436,War Dogs,movie,1994,95,3.5,25
tt0130444,Aimee & Jaguar,movie,1999,125,7.2,6093
tt0130445,Alaska: Spirit of the Wild,short,1998,41,7.1,495
tt0130446,Scarlet Flower,movie,1991,71,6.2,30
tt0130523,Bridges,short,1996,15,7.7,43
tt0130530,Captured,video,1998,92,5.7,276
tt0130546,Chasing the Dream: A Bull Riding Adventure,movie,1997,56,7.8,6
tt0130563,Undercover,tvEpisode,1994,98,7.0,1211
tt0130606,Decameron: Tales of Desire,video,1995,90,6.1,46
tt0130650,Eko Eko Azarak: Misa the Dark Angel,movie,1998,95,5.0,217
tt0130748,The Battle of Canudos,movie,1997,170,6.9,686
tt0130752,Gipsy Magic,movie,1997,126,8.0,475
tt0130762,Hellinger,video,1997,90,2.4,167
tt0130810,V.I.C.T.I.M.,video,1998,84,4.0,30
tt0130827,Run Lola Run,movie,1998,81,7.6,187822
tt0130860,The Mermaid,short,1997,10,7.8,987
tt0130883,Ms. Scrooge,tvMovie,1997,87,5.3,386
tt0130885,Murder She Wrote: South by Southwest,tvMovie,1997,100,7.3,607
tt0130898,Earth of the Blind,short,1992,25,8.0,67
tt0130923,Only in America,movie,1996,100,5.8,21
tt0130928,The Wicked Wicked West,movie,1998,108,5.6,202
tt0130947,A Poet on the Lower East Side: A Docu-Diary on Allen Ginsberg,movie,1997,90,8.4,14
tt0130970,Pussyman 7: On the Dark Side,video,1994,83,6.2,12
tt0130971,When I'm Gone... You'll Still Be Alive,movie,1999,120,6.5,107
tt0130994,Satanic Inferno,video,1991,101,7.3,40
tt0130996,The Satan Killer,movie,1993,94,5.6,76
tt0131012,The Sting of Death,movie,1990,115,7.0,243
tt0131037,Strong Island Boys,movie,1997,90,7.3,58
tt0131046,T.N.T.,movie,1997,90,3.1,599
tt0131064,The Who: Thirty Years of Maximum R&B,tvMovie,1994,155,8.7,86
tt0131102,The Stowaway,movie,1997,90,7.5,48
tt0131110,Money Kings,tvMovie,1998,90,5.7,512
tt0131130,The Way to Dusty Death,tvMovie,1995,113,3.9,174
tt0131156,Free Fall,movie,1998,75,7.3,36
tt0131169,Hitler's Generals,tvSeries,1996,672,7.8,230
tt0131171,In de Vlaamsche pot,tvSeries,1990,23,6.5,178
tt0131176,Lonesome Dove: The Outlaw Years,tvSeries,1995,42,7.4,446
tt0131179,Case Closed,tvSeries,1996,25,8.4,10701
tt0131194,'Ho! 'Ho! 'Ho!,video,1993,82,6.6,16
tt0131196,10000 Anal Maniacs,video,1993,75,7.7,27
tt0131197,10000 Anal Maniacs 2: The D.P. Years,video,1994,77,6.7,13
tt0131201,19 and Nasty,video,1990,81,5.9,15
tt0131218,A Is for Anal,video,1993,72,7.2,8
tt0131224,Above and Beyond,movie,1990,90,3.6,10
tt0131229,Adult Video Nudes,video,1993,147,7.1,16
tt0131232,The Adventures of Billy Blues,video,1990,90,5.7,15
tt0131233,The Adventures of Breastman,movie,1992,112,8.6,11
tt0131234,The Adventures of Buck Naked,video,1994,90,7.4,17
tt0131239,Affairs of the Heart,video,1993,70,6.7,13
tt0131261,Alien Probe,video,1993,74,6.3,7
tt0131263,Alien Probe 3,video,1994,66,7.6,5
tt0131267,All Hands on Dick,video,1992,84,9.0,8
tt0131269,All I Want for Christmas Is a Gangbang,video,1994,76,6.9,20
tt0131273,All for You Baby!,video,1990,75,4.9,7
tt0131276,All the Way Down,video,1991,73,5.9,8
tt0131281,Alone,video,1993,75,7.5,6
tt0131282,Alone and Dripping,video,1991,78,7.0,10
tt0131295,American Beauty,video,1993,88,5.2,10
tt0131298,Americans Most Wanted,video,1991,85,6.1,18
tt0131301,Anal Addiction 3,video,1991,80,6.5,8
tt0131304,Anal Adventures of Suzy Super Slut 2,video,1995,80,7.0,7
tt0131305,Anal All Stars,video,1994,79,7.7,10
tt0131306,Anal Alley,video,1990,73,6.0,20
tt0131307,Anal Analysis,video,1992,67,7.9,9
tt0131308,Anal Angel,video,1994,72,5.2,5
tt0131312,Anal Annie's All Girl Escort Service,movie,1990,74,6.3,15
tt0131325,Bowfinger's Big Thing,movie,1999,97,6.4,66176
tt0131352,Dead by Midnight,tvMovie,1997,96,4.6,215
tt0131356,Deseret,movie,1995,82,5.8,322
tt0131369,Ed TV,movie,1999,122,6.1,41457
tt0131409,Geri's Game,short,1997,4,7.9,22799
tt0131421,Play for Me,movie,1999,85,5.3,92
tt0131423,Hidden Hollywood: Treasures from the 20th Century Fox Film Vaults,tvMovie,1997,91,7.9,49
tt0131432,How I Spent My Summer Vacation,movie,1997,73,7.2,84
tt0131436,I Got the Hook Up,movie,1998,93,4.1,2048
tt0131479,Case Closed: The Time Bombed Skyscraper,movie,1997,99,7.4,2369
tt0131484,Misbegotten,movie,1997,95,4.2,388
tt0131502,No Code of Conduct,movie,1998,90,4.9,1404
tt0131517,The Outfitters,movie,1999,92,5.6,103
tt0131534,Pep Squad,movie,1998,94,4.0,392
tt0131550,Quest for the Lost City,video,1990,78,2.5,4315
tt0131559,Red Vibe Diaries: Object of Desire,video,1997,90,6.5,62
tt0131560,Red Vibe Diaries 2: Dark Desires,video,1998,91,7.0,25
tt0131564,Roam Sweet Home,movie,1996,57,6.5,24
tt0131566,Rogue Trader,movie,1999,101,6.4,9392
tt0131596,Spin the Bottle,movie,1998,83,5.7,459
tt0131603,Stir,movie,1997,92,5.0,141
tt0131614,Things Change I,video,1993,83,7.2,28
tt0131615,Things Change II,video,1993,76,7.1,23
tt0131620,Tower of Terror,tvEpisode,1997,89,6.2,3323
tt0131626,Unauthorized Biography: Milo Death of a Supermodel,tvSpecial,1997,30,4.4,16
tt0131646,Wing Commander,movie,1999,100,4.3,16070
tt0131656,Young Hearts Unlimited,tvMovie,1998,93,5.0,109
tt0131664,The Angry Beavers,tvSeries,1997,30,7.2,13623
tt0131685,Singer & Sons,tvSeries,1990,30,7.2,5
tt0131701,About Us: The Dignity of Children,tvMovie,1997,94,4.4,8
tt0131724,Anal Asian 2: The Won-ton Woman,video,1994,90,7.1,8
tt0131732,Anal Dawn,video,1991,73,7.0,7
tt0131733,The Anal Diary of Misty Rain,video,1993,120,7.7,13
tt0131735,Anal Fever,video,1991,78,6.8,5
tt0131740,Anal Injury,video,1994,90,3.6,9
tt0131750,Anal Planet,video,1994,82,5.9,9
tt0131752,Annabel Chong: Anal Queen,video,1994,73,7.0,16
tt0131754,Anal Squeeze,video,1993,74,5.6,5
tt0131755,Operation Anal Storm,video,1991,63,7.4,5
tt0131757,The A. Team,video,1993,78,7.2,6
tt0131765,The Analizer,video,1994,74,6.8,13
tt0131775,Angels Bi Day Devils Bi Night,movie,1990,100,7.2,6
tt0131782,Another Rear View,movie,1990,84,6.1,10
tt0131801,Aroused,video,1994,76,5.6,13
tt0131810,As Cute as They Cum,movie,1990,75,7.6,12
tt0131811,As Dirty as She Wants to Be,video,1990,77,6.1,19
tt0131814,As the Spirit Moves You,movie,1990,85,6.0,8
tt0131829,Assy Sassy,video,1994,75,7.8,9
tt0131835,Attack of the 50 Foot Hooker,video,1997,88,6.7,10
tt0131857,BASEketball,movie,1998,103,6.5,56660
tt0131859,Babe Patrol,video,1993,74,5.4,9
tt0131860,Babes Illustrated 1,video,1994,78,7.2,15
tt0131865,Babydoll,video,1994,75,7.0,41
tt0131871,Bachelor Party 2,video,1994,75,6.0,11
tt0131876,Back in Style,video,1993,81,6.2,9
tt0131877,Back to Anal Alley,video,1994,82,7.3,9
